Symbol,Description,ISIN,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Exchange
BAPACK,B&A Packaging India Ltd.,INE00FM01013,177.1,INR,-4.784946236559143,325,0.5110062893081758,391391020,INR,,,,,,Process industries,BSE
ARCIIL,ARC Insulation & Insulators Limited,INE0YDV01010,37.25,INR,-1.8445322793148953,3000,0.3225806451612903,390785571,INR,19.251640911675022,1.9349,INR,,0,Non-energy minerals,NSE
ORIBEVER,Orient Beverages Ltd.,INE247F01018,183,INR,1.6666666666666667,431,0.6598285364360073,389069996,INR,10.30254579847545,17.7626,INR,27.13179404228517,0,Consumer non-durables,BSE
NGIND,NG Industries Ltd.,INE825C01018,115,INR,-0.8620689655172413,20,0.060532687651331726,388658012,INR,22.234252349097094,5.1722,INR,-77.60903915669171,3.01724137931034,Health services,BSE
PANHR,Pan HR Solution Ltd,INE1N9E01015,54,INR,0.33444816053511656,129600,22.5,388099141.56,INR,,,,,0,Commercial services,BSE
TOYAMSL,Toyam Sports Limited,INE457P01020,0.68,INR,0,502878,0.819752247611546,387136061,INR,,-0.508,INR,-3.2730229721488113,0,Finance,BSE
EIGHTY,Eighty Jewellers Ltd.,INE0KSN01014,37.9,INR,-4.917210235825391,12000,1.5384615384615385,386551233.9,INR,3.9845244853760593,9.5118,INR,423.69102020591305,0,Consumer durables,BSE
VERA,Vera Synthetic Ltd.,INE709Z01015,78.25,INR,0,1500,0.15625,386163746,INR,,,,,,Process industries,NSE
GFSTEELS,Grand Foundry Ltd.,INE534A01028,12.69,INR,0,2150,0.376987953919798,386156691,INR,,,,,,Non-energy minerals,BSE
GFSTEELS,Grand Foundry Ltd.,INE534A01028,14.29,INR,0,1359,0.34568717726960546,386156691,INR,,,,,,Non-energy minerals,NSE
SARUPINDUS,Sarup Industries Limited,INE305D01019,118.05,INR,-0.5056890012642297,2,0.006279434850863423,385897256,INR,67.43017078882733,1.7507,INR,-88.1095655953707,0,Consumer non-durables,BSE
RONI,Roni Households Ltd.,INE02AP01013,33.5,INR,1.5151515151515151,1800,0.2857142857142857,385018568,INR,,-0.4195,INR,-156.8890697043667,0,Distribution services,BSE
FAALCON,Faalcon Concepts Ltd.,INE0Q9W01015,39.56,INR,0.15189873417722097,2000,0.3333333333333333,384932240,INR,10.357376619976437,3.8195,INR,-2.409423067095918,0,Industrial services,BSE
DUKEOFS,Duke Offshore Ltd,INE397G01019,39.76,INR,1.9748653500897564,3688,0.6594074630334958,384332269,INR,,-0.5967,INR,75.00942329438371,0,Retail trade,BSE
AROGRANITE,ARO Granite Industries Limited,INE210C01013,25.11,INR,0.39984006397440164,152,0.09838824519386367,384183014,INR,,-7.7461,INR,-84.52321398794636,0,Non-energy minerals,BSE
AROGRANITE,ARO Granite Industries Limited,INE210C01013,25.04,INR,-0.47694753577106913,20369,1.8521482155035236,384183014,INR,,-7.7461,INR,-84.52321398794636,0,Non-energy minerals,NSE
SHIVAAGRO,Shiva Global Agro Industries Limited,INE960E01019,38.9,INR,-1.4441347859133526,3993,2.4429489140409912,382731894,INR,,-0.0125,INR,-100.37962766118991,0,Process industries,BSE
RASIELEC,Rasi Electrodes Limited,INE822D01021,12.35,INR,0.6519967400163005,5567,0.4800544987323871,381659947,INR,10.58631921824104,1.1666,INR,32.65863088469413,0,Producer manufacturing,BSE
MADHUCON,Madhucon Projects Limited,INE378D01032,5.11,INR,-0.968992248062012,2188,1.3185488730866577,380781904,INR,,-60.2391,INR,6.454197744245318,0,Industrial services,BSE
MADHUCON,Madhucon Projects Limited,INE378D01032,5.12,INR,-3.030303030303033,16007,1.529121808160029,380781904,INR,,-60.2391,INR,6.454197744245318,0,Industrial services,NSE
ALFAVIO,Alfavision Overseas (India) Limited,INE883B01027,12.65,INR,4.9792531120331915,60857,2.3171084594238542,379888295,INR,284.26966292134836,0.0445,INR,2.064220183486234,0,Health technology,BSE
SHOORA,Shoora Designs Ltd.,INE0OJZ01019,81.8,INR,-0.2439024390243937,1500,0.45454545454545453,379140284,INR,1106.9012178619757,0.0739,INR,-79.51205988355976,0,Consumer durables,BSE
ORIENTALTL,Oriental Trimex Limited,INE998H01012,5.19,INR,0,71192,1.244587098544963,378562412,INR,14.640338504936532,0.3545,INR,-61.39605793313733,0,Non-energy minerals,NSE
ORIENTALTL,Oriental Trimex Limited,INE998H01012,5.17,INR,0.3883495145630985,6168,0.5121689958398942,378562412,INR,14.583921015514811,0.3545,INR,-61.39605793313733,0,Non-energy minerals,BSE
NATPLAS,National Plastic Industries Limited,INE233D01013,41.94,INR,-2.2149685241315056,4983,2.310152990264256,378421909,INR,11.063919592687366,3.7907,INR,-7.83164753938922,0,Producer manufacturing,BSE
TTFL,Trident Texofab Ltd.,INE071Y01013,25.98,INR,3.7125748502994003,35877,1.7342524157333283,378043191,INR,53.292307692307695,0.4875,INR,-78.37466175753005,0,Process industries,BSE
GOKAKTEX,Gokak Textiles Limited,INE642I01014,60.45,INR,4.044750430292601,2534,2.2655341975860526,377609791,INR,,-56.4572,INR,17.424620267513045,0,Process industries,BSE
ISLCONSUL,ISL Consulting Limited,INE569B01022,16.64,INR,6.666666666666672,875,0.5128956623681081,377280006,INR,,-0.8524,INR,-21.997996278803498,0,Finance,BSE
RASANDIK,Rasandik Engineering Industries India Limited,INE682D01011,64.75,INR,5.284552845528456,604,1.041199793139135,376604237,INR,,-11.199,INR,-19.813844014122182,0,Producer manufacturing,BSE
CRSTCHM,Crestchem Ltd,INE293N01016,130.35,INR,4.279999999999996,744,1.1803902903379344,375000000,INR,14.41127694859038,9.045,INR,-0.47643673734362135,1.2,Health technology,BSE
WIREFABR,Wires and Fabriks (S.A.) Limited,INE469D01013,128.6,INR,4.979591836734689,611,1.706227310807037,374390637,INR,148.70490286771508,0.8648,INR,-82.41847605106936,0.0816326530612245,Process industries,BSE
DIANATEA,Diana Tea Co. Ltd.,INE012E01035,24.25,INR,-2.532154340836009,1322,0.5075440549774771,372976072,INR,20.786902108691923,1.1666,INR,,0,Process industries,BSE
MORARJEE,Morarjee Textiles Limited,INE161G01027,10.26,INR,0,2905,2.3223279238947954,372769897,INR,,,,,0,Process industries,BSE
MORARJEE,Morarjee Textiles Limited,INE161G01027,11.24,INR,-4.9873203719357555,46965,2.0830746030337974,372769897,INR,,,,,0,Process industries,NSE
ELFORGE,EL Forge Ltd.,INE158F01017,17.75,INR,-4.054054054054054,45752,5.716999050332467,372341254,INR,14.813887497913537,1.1982,INR,48.38390092879256,0,Producer manufacturing,BSE
SAINIK,Sainik Finance & Industries Limited,INE584B01013,36.35,INR,6.911764705882358,735,0.34581725792791945,372204794,INR,9.503019528901206,3.8251,INR,-32.6163548603037,0,Finance,BSE
SPENTA,Spenta International Limited,INE175C01018,127.35,INR,-4.962686567164183,4245,1.0123774772841094,370557890,INR,,-4.7215,INR,-200.42966838959435,0.745990302126072,Consumer non-durables,BSE
KGDENIM,KG Denim Ltd.,INE104A01012,14.18,INR,-1.8685121107266407,4440,0.6874022696660526,370466567,INR,61.41186660892161,0.2309,INR,,0,Process industries,BSE
SVCIND,SVC Industries Ltd,INE038B01010,2.11,INR,-7.456140350877191,189521,5.505874218513957,370226446,INR,,-0.1601,INR,-65.5635987590486,0,Process industries,BSE
7TEC,Saven Technologies Limited,INE856B01023,32.91,INR,-3.1774051191527075,27783,0.3937734388951723,369768661,INR,12.74297219855959,2.5826,INR,-14.202185973887918,4.41306266548985,Technology services,BSE
KALYANCAP,Kalyan Capitals Ltd,INE149Q01021,7,INR,-3.4482758620689653,16017,1.3450395525772156,369167093,INR,3.9514535704205476,1.7715,INR,272.71197138649273,0,Finance,BSE
JIVIAL,Jivial Industries Limited,INE0V3T01017,79,INR,0,3000,0.228310502283105,368898401,INR,,,,,0,Non-energy minerals,BSE
NETTLINX,Nettlinx Limited,INE027D01019,14.98,INR,-1.447368421052624,1188,0.20503261882572227,367484656,INR,,-2.1376,INR,-162.61643915870877,0,Communications,BSE
NKIND,N.K. Industries Ltd.,INE542C01019,63.03,INR,0.334288443170966,604,0.9001490312965723,367264998,INR,,-6.0335,INR,-4.72099279701467,0,Process industries,NSE
NKIND,N.K. Industries Ltd.,INE542C01019,61.11,INR,8.736654804270456,1312,17.681940700808624,367264998,INR,,-6.0335,INR,-4.72099279701467,0,Process industries,BSE
HELLOJI,Helloji Holidays Limited,INE1FJE01010,107,INR,0,2400,0.2597402597402597,367010000,INR,,,,,0,Consumer services,BSE
RRETAIL,Rajnish Retail Ltd,INE786J01033,2.36,INR,0.8547008547008554,69238,0.33460303161809696,366794987,INR,118.59296482412059,0.0199,INR,-46.791443850267385,0,Retail trade,BSE
SOCL,Sundrex Oil Company Limited,INE0CTB01014,25.75,INR,-5.5045871559633035,30400,4.318181818181818,364974292,INR,5.748794427576353,4.4792,INR,,0,Process industries,NSE
SURYAAMBA,Suryaamba Spinning Mills Limited,INE360J01011,118.3,INR,-4.827031375703942,318,1.3299874529485571,364440665,INR,11.399333192006011,10.3778,INR,159.4385140371491,0.80450522928399,Process industries,BSE
ANUPAM,Anupam Finserv Limited,INE069B01023,1.89,INR,-1.5625000000000013,75089,0.62046307703876,364354560,INR,17.746478873239436,0.1065,INR,169.62025316455697,0,Finance,BSE
UNILEX,Unilex Colours & Chemicals Limited,INE0B2801011,26.7,INR,-0.18691588785046995,3200,0.5128205128205128,363573900,INR,5.2305763429063985,5.1046,INR,8.405538566089014,0,Process industries,NSE
HBSL,HB Stockholdings Ltd.,INE550B01022,55.34,INR,9.584158415841591,20502,8.544280058345489,362593390,INR,,-15.1611,INR,9.992163474667846,1.96850393700787,Finance,NSE
HBSL,HB Stockholdings Ltd.,INE550B01022,55.78,INR,9.80314960629922,3012,6.451060184193618,362593390,INR,,-15.1611,INR,9.992163474667846,1.96850393700787,Finance,BSE
RAMINFO,RAMINFO Limited,INE357B01022,43.94,INR,-1.0360360360360379,2443,0.8802334798587591,362567485,INR,11.80167597765363,3.7232,INR,57.62245459548707,0,Technology services,BSE
JMJFIN,JMJ Fintech Limited,INE242Q01016,9.75,INR,1.5625000000000038,50427,2.263391294200017,362049157,INR,3.5156672556160533,2.7733,INR,29.67829421116619,2.5987525987526,Finance,BSE
SOURCEIND,Source Industries (India) Limited,INE695C01015,31.37,INR,-1.072216966256701,628,1.4093357271095153,361592624,INR,304.26770126091174,0.1031,INR,1438.8059701492537,0,Consumer durables,BSE
CEREBRAINT,Cerebra Integrated Technologies Limited,INE345B01019,3,INR,0.671140939597316,30187,1.6467732256832688,361135728,INR,,-6.1871,INR,-51.17034792806879,0,Electronic technology,BSE
CEREBRAINT,Cerebra Integrated Technologies Limited,INE345B01019,2.97,INR,0,51840,0.8282142429204777,361135728,INR,,-6.1871,INR,-51.17034792806879,0,Electronic technology,NSE
BODHTREE,Bodhtree Consulting Ltd.,INE104F01029,16,INR,-3.0303030303030303,13152,1.3411786300643453,360781906,INR,23.316817254444768,0.6862,INR,,0,Commercial services,BSE
SANWARIA,Sanwaria Consumer Ltd,INE890C01046,0.21,INR,4.99999999999999,228366,0.5276261743394103,360688965,INR,,-0.0571,INR,16.520467836257318,0,Process industries,NSE
SANWARIA,Sanwaria Consumer Ltd,INE890C01046,0.49,INR,0,16461,0.6414892870782445,360688965,INR,,-0.0571,INR,16.520467836257318,0,Process industries,BSE
PACE,Pace E-Commerce Ventures Ltd.,INE0N1L01018,15.01,INR,-6.187500000000002,38400,1.2121212121212122,360536163,INR,9.066199565112345,1.6556,INR,12.771609563381242,0,Retail trade,BSE
ASHOKAMET,Ashoka Metcast Limited,INE760Y01011,14.39,INR,-0.13879250520471598,1205,0.7545870123364128,360192360,INR,,,,,,Producer manufacturing,BSE
ASHOKAMET,Ashoka Metcast Limited,INE760Y01011,14.14,INR,-0.3523608174770891,14635,1.3155410932429639,360192360,INR,,,,,,Producer manufacturing,NSE
CUBIFIN,Cubical Financial Services Limited,INE717D01023,5.61,INR,2.0000000000000058,20104,0.13785915106631008,358434990,INR,214.12213740458014,0.0262,INR,-54.513888888888886,0,Finance,BSE
HIPOLIN,Hipolin Ltd,INE963A01011,116.5,INR,1.9693654266958425,842,0.6337498118320036,357751022,INR,,-2.2864,INR,78.08576303026817,0,Consumer non-durables,BSE
HOMESFY,Homesfy Realty Ltd.,INE0N7F01017,117,INR,-4.761904761904757,3000,1.694915254237288,357458400,INR,,-63.4967,INR,-1510.3482741770688,0,Technology services,NSE
GALACTICO,Galactico Corporate Services Ltd.,INE906Y01028,1.99,INR,2.051282051282053,64743,0.8049998694453672,357403683,INR,,,,,,Finance,BSE
BSELALGO,BSEL Algo Ltd,INE395A01016,4.04,INR,-1.9417475728155356,139397,2.496668648760952,356861388,INR,,-4.0814,INR,-428.1395722785014,0,Finance,BSE
HRHNEXT,HRH Next Services Limited,INE0R3501012,27,INR,-4.929577464788728,7500,2.1739130434782608,356519826,INR,7.3405470066880545,3.6782,INR,53.95111334337852,0,Commercial services,NSE
POONADAL,Poona Dal & Oil Industries Ltd.,INE809E01018,63.73,INR,2.2789279409404504,20,0.04905567819475105,355665499,INR,25.74845460789463,2.4751,INR,10.426519139823315,0,Process industries,BSE
SHRIKANHA,Shri Kanha Stainless Limited,INE1V4601019,22.3,INR,-2.1929824561403506,11200,1.7073170731707317,355278720,INR,3.451905513761184,6.4602,INR,,0,Non-energy minerals,NSE
VAPIENTER,Vapi Enterprise Ltd,INE464D01014,163,INR,4.99194847020934,3396,1.0557075354389456,354195118,INR,25.57384250906067,6.3737,INR,1.4032296555564474,0,Finance,BSE
CELLPOINT,Cell Point (India) Limited,INE0O0001013,18.8,INR,-0.7915567282321826,1200,0.07936507936507936,354092120,INR,549.7076023391813,0.0342,INR,-97.17425431711146,0,Retail trade,NSE
MODIPON,Modipon Limited,INE170C01019,31.01,INR,1.6388069485414616,10,0.03387533875338754,353204806,INR,,-0.4434,INR,26.662256037049286,0,Finance,BSE
ALFATRAN,ALFA Transformers Limited,INE209C01015,38.88,INR,-0.05141388174806175,3605,0.4239131712938465,352757331,INR,,-1.7687,INR,-260.4408563134979,0,Producer manufacturing,BSE
KONTOR,Kontor Space Ltd.,INE0KZ301010,57,INR,-1.8087855297157576,3000,1.5625,352260000,INR,14.684666117065127,3.8816,INR,-41.835618491046674,0,Finance,NSE
ABCINDQ,ABC India Limited,INE125D01011,65.4,INR,0.6153846153846242,16,0.03234937323089365,352120082,INR,15.340589228748359,4.2632,INR,-6.475956475956464,0.769230769230769,Transportation,BSE
TATIAGLOB,Tatia Global Vennture Ltd.,INE083G01031,2.3,INR,-1.7094017094017109,30864,0.5063017042406704,351758379,INR,,,,,,Finance,BSE
LASA,Lasa Supergenerics Ltd.,INE670X01014,7.11,INR,2.5974025974026063,22598,0.5638659676771407,351710692,INR,,-6.8031,INR,-130.9658801561704,0,Health technology,NSE
LASA,Lasa Supergenerics Ltd.,INE670X01014,7.07,INR,0.7122507122507225,3064,0.7614314115308195,351710692,INR,,-6.8031,INR,-130.9658801561704,0,Health technology,BSE
ASSOCER,Associated Ceramics Ltd,INE771E01010,171.8,INR,0,1,0.016420361247947456,351284611,INR,,,,,,Non-energy minerals,BSE
EVANS,Evans Electric Limited,INE06TD01010,69,INR,7.8125,4000,1.1764705882352942,351231995,INR,,-0.7856,INR,-105.69180498902358,2.34375,Consumer services,BSE
GSS,GSS Infotech Limited,INE871H01011,14.27,INR,5.081001472754046,6360,1.262731550419918,350714998,INR,,-19.1928,INR,-3524.7025495750713,0,Technology services,BSE
GSS,GSS Infotech Limited,INE871H01011,14.24,INR,3.2632342277012407,291049,5.869982614868926,350714998,INR,,-19.1928,INR,-3524.7025495750713,0,Technology services,NSE
KGVL,Khyati Global Ventures Ltd.,INE0S9501014,50.25,INR,9.239130434782608,3600,1.6666666666666667,350649525,INR,5.66260987153482,8.874,INR,30.832854173116903,0,Finance,BSE
CHMBBRW,Chambal Breweries & Distilleries Ltd.,INE417N01011,47.69,INR,1.9888793840889645,17988,0.6354477242860574,350213023,INR,,-0.2626,INR,-56.963538553496704,0,Consumer non-durables,BSE
AJCON,Ajcon Global Services Ltd,INE759C01027,5.8,INR,1.5761821366024493,5275,1.245572609208973,349235015,INR,156.3342318059299,0.0371,INR,-58.36139169472503,0,Finance,BSE
PANINDIAC,Pan India Corporation Ltd,INE376A01032,1.65,INR,1.8518518518518396,53217,1.1872672795946733,347095531,INR,,-0.0215,INR,88.38465694219342,0,Finance,BSE
MEDIORG,Medicamen Organics Ltd.,INE0PE401018,29.85,INR,4.736842105263163,10000,0.5555555555555556,346728435,INR,,-3.44,INR,-202.07109370363776,0,Health technology,NSE
ANJANI,Anjani Synthetics Limited,INE364D01032,23.5,INR,2.1739130434782608,19041,6.274425808152311,345297498,INR,9.140767824497258,2.5709,INR,14.191169938704812,0,Process industries,BSE
COMRADE,Comrade Appliances Limited,INE0NXA01015,44.12,INR,-0.18099547511313438,2000,0.3636363636363659,343822739,INR,,-12.1562,INR,-2067.022653721683,0,Producer manufacturing,BSE
GLANCE,Glance Finance Limited,INE580D01017,150,INR,2.0408163265306123,3,0.03337041156840934,343799132,INR,,-12.4912,INR,-222.40634217566418,0,Finance,BSE
AGUL,A G Universal Limited,INE0O6N01012,62.55,INR,-0.07987220447285026,10000,2.9411764705882355,343298400,INR,411.2426035502958,0.1521,INR,-93.85504201680672,0,Non-energy minerals,NSE
KANISHK,Kanishk Aluminium India Ltd.,INE163401016,25.5,INR,-4.992548435171385,16000,2.6315789473684212,342720000,INR,,,,,0,Non-energy minerals,BSE
DFPL,Dindigul Farm Product Limited,INE0S6R01027,13.84,INR,2.5185185185185177,58000,2.9292929292929295,342009920,INR,9.096884448534244,1.5214,INR,,0,Consumer non-durables,BSE
JAGANLAM,Jagan Lamps Limited,INE144C01014,47.43,INR,1.432848588537215,2551,0.6782590199675627,341375243,INR,17.334259191579562,2.7362,INR,-29.595512556607655,0,Producer manufacturing,BSE
FINELINE,Fine-Line Circuits Limited,INE087E01011,72.48,INR,2.098887167206662,5976,2.662626982712529,340487402,INR,2323.0769230769233,0.0312,INR,-92.40136385776911,0,Electronic technology,BSE
TCMLMTD,TCM Limited,INE034F01010,46.4,INR,0.8695652173913012,4136,2.4667501640126437,340168644,INR,,-7.7696,INR,-460.4713742228821,0,Process industries,BSE
INDRANIB,Indrayani Biotech Ltd.,INE007C01021,7.69,INR,2.807486631016042,88606,3.560404235227935,340155843,INR,,-1.6123,INR,-202.66157274753266,0,Consumer services,BSE
RELICTEC,Relic Technologies Limited,INE452B01013,60,INR,-0.33222591362126713,720,1.9709827539009033,339607318,INR,,-11.0568,INR,-167.6413632842758,0,Finance,BSE
ZR2,ZR2 Bioenergy Ltd,INE218N01021,94,INR,-0.8543402594663034,931,7.84991568296796,338362664,INR,313.33333333333337,0.3,INR,,0.105474106106951,Process industries,BSE
AGNI,Agni Green Power Ltd.,INE0LF301013,16.7,INR,-3.468208092485557,12500,1.4705882352941178,337952040,INR,38.89147647880764,0.4294,INR,33.852867830423946,0,Utilities,NSE
DNAMEDIA,Diligent Media Corp. Ltd.,INE016M01021,2.85,INR,-4.040404040404043,5291,0.5351904675203819,337821991,INR,,-0.7523,INR,-165.02160760587728,0,Consumer services,BSE
DNAMEDIA,Diligent Media Corp. Ltd.,INE016M01021,2.86,INR,-0.34843205574913694,35166,0.5437727306464781,337821991,INR,,-0.7523,INR,-165.02160760587728,0,Consumer services,NSE
CYBERMEDIA,Cyber Media (India) Limited,INE278G01037,16.1,INR,-0.6172839506172708,253,0.07475254838233121,337441503,INR,8.02952471198444,2.0051,INR,,0,Consumer services,BSE
CYBERMEDIA,Cyber Media (India) Limited,INE278G01037,15.7,INR,-3.0265596046942678,4588,0.40438227698599655,337441503,INR,7.830033414792279,2.0051,INR,,0,Consumer services,NSE
MEDICAPQ,Medi-Caps Ltd.,INE442D01010,26.98,INR,1.8882175226586102,515,0.28025685676969964,335691227,INR,,-2.4351,INR,-432.0297137863229,0,Health technology,BSE
JFL,Jhandewalas Foods Ltd.,INE841Y01019,22,INR,7.055961070559608,2000,0.14705882352941177,335611555,INR,,,,,,Consumer non-durables,BSE
KACL,Kaiser Corporation Limited,INE229G01022,6.3,INR,-0.7874015748031469,776241,4.9380926177442594,334143480,INR,,-0.2258,INR,15.903165735567976,0,Commercial services,BSE
INFORTEC,Informed Technologies India Limited,INE123E01014,80.05,INR,0.06249999999999645,50,0.15508684863523575,333736491,INR,134.69628133939085,0.5943,INR,-81.42638372347407,0,Technology services,BSE
RAVALSUGAR,Ravalgaon Sugar Farm Limited,INE615A01025,999.85,INR,2.0255102040816353,74,1.2937062937062958,333200004,INR,,-143.0965,INR,-140.02391911113492,0,Consumer non-durables,BSE
CHANDRAP,Chandra Prabhu International Limited.,INE368D01025,11.88,INR,-0.9999999999999934,15912,0.6523289850200471,332820000,INR,3.6469685341519575,3.2575,INR,,0,Energy minerals,BSE
SEYAIND,Seya Industries Ltd.,INE573R01012,12.27,INR,-1.996805111821086,322,0.3366088229144888,332663166,INR,,-1.0861,INR,54.24635605358497,0,Process industries,BSE
SEYAIND,Seya Industries Ltd.,INE573R01012,12.47,INR,1.795918367346944,3171,0.4003282413836637,332663166,INR,,-1.0861,INR,54.24635605358497,0,Process industries,NSE
KRETTOSYS,Kretto Syscon Ltd,INE128R01023,0.48,INR,-2.040816326530614,2496340,1.0174723405250874,331898893,INR,13.521126760563382,0.0355,INR,-89.14704983185571,0,Health technology,BSE
EASTWEST,East West Freight Carriers Ltd,INE595R01023,2.54,INR,-2.3076923076923097,27805,1.0569751617489413,331694980,INR,,-0.3129,INR,-408.27586206896547,0,Transportation,BSE
MITTALSTL,Mittal Sections Ltd.,INE833Q01012,28.65,INR,0,3000,0.625,331408875,INR,9.514795257547076,3.0111,INR,,0,Non-energy minerals,BSE
7NR,7NR Retail Ltd.,INE413X01035,6.02,INR,1.8612521150592118,16212,0.16894433757187913,331040386,INR,,,,,,Distribution services,BSE
SUBSM,Subhash Silk Mills Ltd.,INE690D01014,77.9,INR,-4.999999999999993,7,0.2788844621513944,330334954,INR,,-1.1664,INR,-30.091456613874655,0,Process industries,BSE
DYNAMIND,Dynamic Industries Ltd,INE457C01010,108,INR,-0.9174311926605505,862,0.5391206454437425,330106509,INR,17.953321364452425,6.0156,INR,14.89800595920239,0.917431192660551,Process industries,BSE
GDLLEAS,GDL Leasing & Finance Ltd.,INE545E01018,65.5,INR,-0.07627765064835569,110,0.9615384615384615,328412063,INR,41.2832471952603,1.5866,INR,27.039795019617273,0,Finance,BSE
IECEDU,IEC Education Limited,INE172B01017,21.47,INR,-0.6018518518518636,1361,0.7022703818369453,327784798,INR,,-1.7074,INR,-1234.9491790461295,0,Commercial services,BSE
SWASTIVI,Swasti Vinayaka Synthetics Limited,INE804A01025,3.66,INR,-1.081081081081082,20079,0.7385949811295718,327599988,INR,11.077481840193704,0.3304,INR,22.734026745913834,0,Process industries,BSE
SVARTCORP,Swasti Vinayaka Art & Heritage Corp. Ltd.,INE895A01023,3.65,INR,0,45175,1.172895279339947,326700010,INR,5.62230437461491,0.6492,INR,152.31247570928878,0,Finance,BSE
CONTILI,Contil India Limited,INE080G01029,20.67,INR,-0.6727534839019559,700,0.4579054098253418,325840314,INR,13.998374644453476,1.4766,INR,-9.68254939140009,0,Distribution services,BSE
AUROIMPEX,Auro Impex & Chemicals Ltd.,INE0NUL01018,26.7,INR,-1.8382352941176472,6400,1.0810810810810811,325761360,INR,7.830371282773182,3.4098,INR,-10.143094315756187,0,Producer manufacturing,NSE
MOHITIND,Mohit Industries Limited,INE954E01012,27.58,INR,19.91304347826086,313471,296.96002273586515,325482660,INR,,-0.5533,INR,67.52553116562977,0,Process industries,BSE
MOHITIND,Mohit Industries Limited,INE954E01012,26.94,INR,20.00000000000001,297820,78.59084311912183,325482660,INR,,-0.5533,INR,67.52553116562977,0,Process industries,NSE
QUADRANT,Quadrant Televentures Limited,INE527B01020,0.52,INR,-1.8867924528301903,2967251,1.0024926406473305,324497949,INR,,-0.3804,INR,91.5704567110599,0,Communications,BSE
PARLEIND,Parle Industries Limited,INE272G01014,6.95,INR,4.984894259818732,1249714,3.45265492569015,323320795,INR,,-0.0122,INR,-103.68357487922705,0,Industrial services,BSE
AKSHAR,Akshar Spintex Ltd.,INE256Z01025,0.41,INR,0,97572,0.5732192205741382,322862085,INR,,-0.0957,INR,-13.793103448275861,0,Process industries,BSE
AKSHAR,Akshar Spintex Ltd.,INE256Z01025,0.4,INR,0,774196,1.218372625345346,322862085,INR,,-0.0957,INR,-13.793103448275861,0,Process industries,NSE
MCON,MCON Rasayan India Ltd.,INE0O4M01019,44,INR,0.22779043280182557,1000,0.2222222222222222,322479960,INR,10.594240585572571,4.1532,INR,18.25740318906606,0,Non-energy minerals,NSE
KEERTHI,Keerthi Industries Limited,INE145L01012,40.5,INR,1.25,3423,7.7601450918159145,320669518,INR,,-19.0656,INR,32.88178553826656,0,Non-energy minerals,BSE
FEL,Future Enterprises Ltd,INE623B01027,0.37,INR,-2.6315789473684235,144196,0.8717063005801662,319777623,INR,,,,,0,Process industries,NSE
FEL,Future Enterprises Ltd,INE623B01027,0.49,INR,0,2965,0.5090740518173857,319777623,INR,,,,,0,Process industries,BSE
FELDVR,Future Enterprises Ltd. Class B,IN9623B01058,2.46,INR,-3.529411764705877,962,0.7678799489144317,319777623,INR,,,,,0,Process industries,BSE
FELDVR,Future Enterprises Ltd. Class B,IN9623B01058,2.48,INR,-0.4016064257028205,1862,0.5428571428571428,319777623,INR,,,,,0,Process industries,NSE
AKG,AKG Exim Ltd.,INE00Y801016,10.03,INR,-0.19900497512439155,12591,0.4172825431334469,319354605,INR,89.55357142857142,0.112,INR,-56.8733153638814,0,Distribution services,NSE
RATHIBAR,Rathi Bars Limited,INE575I01016,19.34,INR,-0.8713480266530071,558,0.1294483366584698,318768568,INR,,-7.0563,INR,-549.1311819744128,0,Non-energy minerals,BSE
GUJTERC,Gujarat Terce Laboratories Limited,INE499G01013,41.99,INR,2.841048248836649,8086,1.221284115452582,318118786,INR,14.744197478844061,2.8479,INR,,0,Health technology,BSE
ALFAICA,Alfa Ica (India) Limited,INE042C01010,79.4,INR,0.8894536213468905,1,0.011086474501108647,317947985,INR,16.802810344097857,4.7254,INR,32.750870884369014,0,Producer manufacturing,BSE
GGDPROP,G. G. Dandekar Properties Limited,INE631D01026,71.01,INR,4.4571932921447495,2446,1.1889369562047343,316298963,INR,,-5.221,INR,-158.23629143800474,0,Producer manufacturing,BSE
HARLETH,Haryana Leather Chemicals Limited,INE681F01018,64.5,INR,0.15527950310558122,216,0.1945244956772334,316105485,INR,16.797749882806396,3.8398,INR,4.169718672852058,1.5527950310559,Process industries,BSE
INNOVTEC,Innovative Tech Pack Limited,INE965C01038,14.2,INR,1.1396011396011407,2014,0.3736341205498766,315408601,INR,17.116682738669237,0.8296,INR,,0,Process industries,BSE
PASUSPG,Pasupati Spinning and Weaving Mills Limited,INE909B01020,34.49,INR,2.2228808535862474,5,0.008933357155619081,315032709,INR,14.480036945295774,2.3819,INR,152.72148541114058,0,Process industries,BSE
CITADEL,Citadel Realty & Developers Ltd.,INE906D01014,34.56,INR,-1.2571428571428507,8405,3.416111201430666,315000000,INR,19.480299870356802,1.7741,INR,22.17478135114662,1.42857142857143,Finance,BSE
SIHORA,Sihora Industries Limited,INE0SFA01011,59,INR,0,2000,0.5,314316600,INR,32.37666684958569,1.8223,INR,,0,Process industries,BSE
